age,education_num,is_male,hours_per_week,is_us_native,had_capital_loss_or_gain,high_income,test,sex,education_simp,workclass_simp,maritalstat_simp,occupation,race,salary
33,10,1,40,1,0,0,0,Male,,private,married,Craft_repair,White,<50K
41,9,1,40,1,0,1,0,Male,hs_grad,private,married,Exec_managerial,White,>50K
29,14,1,30,1,0,0,0,Male,masters,self_emp,married,Craft_repair,White,<50K
32,12,1,40,1,0,0,0,Male,assoc,unknown,single,unknown,White,<50K
78,4,1,15,1,1,0,0,Male,,private,married,Handlers_cleaners,White,<50K
64,9,1,40,1,0,1,0,Male,hs_grad,self_emp,married,Exec_managerial,White,>50K
58,13,1,50,1,0,1,0,Male,bachelors,private,married,Exec_managerial,White,>50K
55,8,1,30,1,0,0,0,Male,not_highschool,unknown,separated,unknown,White,<50K
20,9,0,40,1,0,0,0,Female,hs_grad,private,single,Adm_clerical,White,<50K
35,10,1,40,1,0,0,0,Male,,private,married,Sales,White,<50K
27,9,1,40,1,0,0,0,Male,hs_grad,government,married,Machine_op_inspct,White,<50K
37,9,1,50,1,1,1,0,Male,hs_grad,self_emp,married,Sales,White,>50K
42,11,0,40,1,0,0,0,Female,assoc,private,single,Adm_clerical,White,<50K
47,8,1,35,0,0,0,0,Male,not_highschool,government,married,Adm_clerical,White,<50K
29,9,0,40,1,0,0,0,Female,hs_grad,private,single,Handlers_cleaners,Black,<50K
33,2,0,24,1,0,0,0,Female,not_highschool,private,single,Sales,White,<50K
44,10,0,40,1,0,0,0,Female,,private,separated,Exec_managerial,Black,<50K
70,3,0,40,0,1,0,0,Female,not_highschool,private,separated,Other_service,White,<50K
25,9,1,78,1,0,0,0,Male,hs_grad,private,single,Transport_moving,White,<50K
24,13,0,10,1,0,0,0,Female,bachelors,government,single,Adm_clerical,White,<50K
42,13,0,40,1,1,0,0,Female,bachelors,government,separated,Adm_clerical,Black,<50K
53,13,1,50,1,0,1,0,Male,bachelors,private,married,Exec_managerial,Black,>50K
39,13,0,60,1,0,0,0,Female,bachelors,private,separated,Exec_managerial,Black,<50K
72,9,1,40,1,0,0,0,Male,hs_grad,self_emp,married,Farming_fishing,White,<50K
43,5,0,44,0,0,0,0,Female,,self_emp,single,Sales,White,<50K
25,10,1,40,1,0,0,0,Male,,government,married,Protective_serv,White,<50K
37,12,1,45,1,0,1,0,Male,assoc,private,married,Prof_specialty,White,>50K
27,9,0,40,1,0,0,0,Female,hs_grad,private,single,Machine_op_inspct,White,<50K
39,16,1,50,1,0,1,0,Male,doctorate,private,married,Prof_specialty,White,>50K
64,9,1,24,0,1,0,0,Male,hs_grad,self_emp,married,Craft_repair,White,<50K
29,9,1,50,1,0,1,0,Male,hs_grad,self_emp,single,Craft_repair,White,>50K
50,13,1,50,1,0,1,0,Male,bachelors,private,married,Exec_managerial,White,>50K
33,3,0,40,0,0,0,0,Female,not_highschool,private,single,Other_service,White,<50K
18,9,0,20,1,0,0,0,Female,hs_grad,private,single,Sales,White,<50K
20,7,1,32,0,0,0,0,Male,not_highschool,private,single,Handlers_cleaners,White,<50K
32,10,0,50,1,0,0,0,Female,,private,separated,Tech_support,White,<50K
45,10,0,40,1,0,0,0,Female,,private,separated,Adm_clerical,White,<50K
48,9,0,40,1,0,0,0,Female,hs_grad,private,married,Handlers_cleaners,Black,<50K
20,10,0,40,1,0,0,0,Female,,unknown,single,unknown,White,<50K
23,9,0,40,1,0,0,0,Female,hs_grad,private,single,Machine_op_inspct,White,<50K
34,13,1,48,1,1,1,0,Male,bachelors,government,married,Protective_serv,White,>50K
43,13,1,40,1,1,1,0,Male,bachelors,private,separated,Exec_managerial,White,>50K
44,13,1,40,1,0,1,0,Male,bachelors,private,married,Sales,Asian_Pac_Islander,>50K
47,10,1,40,1,0,1,0,Male,,self_emp,married,Tech_support,Black,>50K
47,9,0,40,1,0,0,0,Female,hs_grad,private,married,Craft_repair,Black,<50K
46,2,0,20,1,0,0,0,Female,not_highschool,government,single,Other_service,Amer_Indian_Eskimo,<50K
19,9,0,40,1,0,0,0,Female,hs_grad,private,single,Sales,White,<50K
51,9,1,40,1,0,0,0,Male,hs_grad,private,married,Adm_clerical,White,<50K
41,9,1,40,1,0,0,0,Male,hs_grad,self_emp,separated,Exec_managerial,White,<50K
37,7,0,40,1,0,0,0,Female,not_highschool,private,separated,Other_service,Black,<50K
31,9,1,40,1,0,0,0,Male,hs_grad,private,single,Craft_repair,White,<50K
25,9,1,40,1,0,0,0,Male,hs_grad,private,single,Other_service,White,<50K
46,10,1,40,1,0,1,0,Male,,private,married,Tech_support,White,>50K
53,9,1,45,1,1,1,0,Male,hs_grad,self_emp,married,Craft_repair,White,>50K
47,16,0,40,1,0,0,0,Female,doctorate,government,single,Prof_specialty,White,<50K
28,9,1,50,1,0,1,0,Male,hs_grad,private,married,Exec_managerial,White,>50K
60,10,1,46,1,1,0,0,Male,,self_emp,married,Transport_moving,White,<50K
43,9,1,40,1,0,0,0,Male,hs_grad,private,married,Machine_op_inspct,White,<50K
45,9,1,50,1,1,1,0,Male,hs_grad,self_emp,married,Craft_repair,White,>50K
28,6,1,40,0,0,0,0,Male,not_highschool,private,single,Handlers_cleaners,White,<50K
19,7,1,30,1,0,0,0,Male,not_highschool,private,single,Handlers_cleaners,White,<50K
51,15,1,70,0,1,1,0,Male,prof_school,self_emp,married,Prof_specialty,Other,>50K
19,9,1,35,1,0,0,0,Male,hs_grad,private,single,Craft_repair,White,<50K
64,16,1,60,1,0,1,0,Male,doctorate,private,married,Prof_specialty,White,>50K
44,16,1,60,1,0,1,0,Male,doctorate,private,married,Exec_managerial,White,>50K
21,9,1,48,1,0,0,0,Male,hs_grad,private,single,Craft_repair,White,<50K
33,9,1,40,1,0,0,0,Male,hs_grad,private,single,Prof_specialty,White,<50K
63,13,1,40,0,0,1,0,Male,bachelors,private,married,Protective_serv,Asian_Pac_Islander,>50K
44,9,0,40,1,0,0,0,Female,hs_grad,unknown,single,unknown,Black,<50K
44,14,1,35,1,1,1,0,Male,masters,government,married,Prof_specialty,White,>50K
28,9,0,70,0,0,0,0,Female,hs_grad,government,single,Exec_managerial,White,<50K
24,13,1,40,1,0,0,0,Male,bachelors,private,single,Sales,White,<50K
20,10,0,20,1,0,0,0,Female,,government,single,Adm_clerical,Black,<50K
21,10,0,24,1,0,0,0,Female,,unknown,single,unknown,White,<50K
20,9,1,40,1,0,0,0,Male,hs_grad,private,single,Handlers_cleaners,White,<50K
21,9,1,40,1,0,0,0,Male,hs_grad,private,single,Handlers_cleaners,Amer_Indian_Eskimo,<50K
34,10,1,52,1,0,0,0,Male,,government,married,Machine_op_inspct,Black,<50K
17,7,0,15,1,0,0,0,Female,not_highschool,private,single,Sales,White,<50K
35,7,0,40,1,0,0,0,Female,not_highschool,private,separated,Other_service,Black,<50K
26,9,1,40,1,0,0,0,Male,hs_grad,private,single,Farming_fishing,White,<50K
35,9,1,70,1,0,0,0,Male,hs_grad,private,separated,Farming_fishing,White,<50K
25,9,1,40,1,0,0,0,Male,hs_grad,private,single,Machine_op_inspct,White,<50K
27,10,1,40,1,0,0,0,Male,,self_emp,married,Other_service,White,<50K
52,11,1,40,1,0,1,0,Male,assoc,government,married,Protective_serv,White,>50K
43,13,0,50,1,0,0,0,Female,bachelors,self_emp,single,Prof_specialty,White,<50K
36,14,1,50,1,1,1,0,Male,masters,private,married,Sales,White,>50K
37,9,1,40,1,0,0,0,Male,hs_grad,private,single,Machine_op_inspct,White,<50K
58,9,0,40,1,0,0,0,Female,hs_grad,private,single,Adm_clerical,White,<50K
25,12,1,45,1,0,0,0,Male,assoc,private,single,Craft_repair,White,<50K
54,14,1,40,1,0,0,0,Male,masters,private,married,Other_service,White,<50K
42,10,1,60,1,0,0,0,Male,,unknown,married,unknown,White,<50K
65,13,1,65,1,1,1,0,Male,bachelors,self_emp,married,Exec_managerial,White,>50K
44,9,0,45,0,0,0,0,Female,hs_grad,private,single,Machine_op_inspct,Asian_Pac_Islander,<50K
61,3,1,40,0,0,0,0,Male,not_highschool,private,married,Craft_repair,White,<50K
29,9,1,40,1,0,0,0,Male,hs_grad,private,married,Craft_repair,Amer_Indian_Eskimo,<50K
34,10,1,40,1,0,1,0,Male,,private,married,Craft_repair,White,>50K
24,10,0,40,0,0,0,0,Female,,government,single,Other_service,White,<50K
40,12,1,42,1,0,1,0,Male,assoc,private,married,Tech_support,White,>50K
42,15,1,60,0,0,1,0,Male,prof_school,self_emp,married,Prof_specialty,White,>50K
50,9,1,40,1,0,0,0,Male,hs_grad,private,single,Machine_op_inspct,White,<50K
18,9,0,20,1,1,0,0,Female,hs_grad,unknown,single,unknown,White,<50K
49,9,1,40,1,0,0,0,Male,hs_grad,private,married,Machine_op_inspct,White,<50K
38,9,1,40,1,0,0,0,Male,hs_grad,private,separated,Machine_op_inspct,White,<50K
41,9,1,45,1,0,0,0,Male,hs_grad,private,married,Adm_clerical,Black,<50K
70,10,1,5,1,0,0,0,Male,,self_emp,single,Exec_managerial,White,<50K
51,10,1,40,1,0,1,0,Male,,private,married,Craft_repair,White,>50K
24,13,0,40,1,0,0,0,Female,bachelors,private,single,Prof_specialty,White,<50K
57,9,1,48,1,0,1,0,Male,hs_grad,self_emp,married,Craft_repair,White,>50K
22,10,0,20,1,0,0,0,Female,,private,single,Adm_clerical,White,<50K
31,10,1,40,1,0,1,0,Male,,private,married,Craft_repair,White,>50K
28,10,0,40,1,0,0,0,Female,,private,married,Tech_support,White,<50K
45,9,1,50,1,0,0,0,Male,hs_grad,self_emp,married,Exec_managerial,White,<50K
39,9,1,40,1,0,1,0,Male,hs_grad,private,married,Craft_repair,White,>50K
26,10,0,40,1,0,0,0,Female,,private,single,Sales,White,<50K
38,9,1,40,1,0,0,0,Male,hs_grad,private,married,Craft_repair,Black,<50K
38,14,1,60,1,1,1,0,Male,masters,self_emp,married,Prof_specialty,Black,>50K
19,9,1,20,1,0,0,0,Male,hs_grad,private,single,Handlers_cleaners,White,<50K
36,9,1,40,1,0,1,0,Male,hs_grad,unknown,married,unknown,White,>50K
30,9,1,44,1,0,0,0,Male,hs_grad,private,married,Machine_op_inspct,White,<50K
28,14,1,40,1,0,1,0,Male,masters,private,married,Prof_specialty,White,>50K
53,5,1,40,0,0,0,0,Male,,private,single,Craft_repair,Black,<50K
32,13,1,38,1,0,0,0,Male,bachelors,private,single,Prof_specialty,White,<50K
57,15,1,60,1,1,1,0,Male,prof_school,self_emp,married,Prof_specialty,White,>50K
47,14,0,40,1,0,0,0,Female,masters,private,separated,Prof_specialty,White,<50K
36,10,1,56,1,0,0,0,Male,,private,married,Craft_repair,White,<50K
21,7,0,38,1,0,0,0,Female,not_highschool,private,single,Sales,White,<50K
25,13,1,40,1,0,1,0,Male,bachelors,government,married,Protective_serv,White,>50K
37,9,0,40,1,0,0,0,Female,hs_grad,private,separated,Protective_serv,White,<50K
31,9,0,30,1,0,0,0,Female,hs_grad,private,separated,Other_service,White,<50K
43,9,1,50,1,0,0,0,Male,hs_grad,private,married,Transport_moving,White,<50K
61,9,0,25,1,1,0,0,Female,hs_grad,private,separated,Sales,White,<50K
56,10,1,35,1,0,0,0,Male,,private,married,Adm_clerical,White,<50K
35,13,1,40,0,0,0,0,Male,bachelors,private,married,Exec_managerial,Asian_Pac_Islander,<50K
59,4,0,38,1,0,0,0,Female,,private,separated,Other_service,Black,<50K
44,10,1,55,1,1,1,0,Male,,self_emp,married,Craft_repair,White,>50K
47,14,0,40,1,0,0,0,Female,masters,private,separated,Prof_specialty,White,<50K
44,13,1,55,1,0,1,0,Male,bachelors,private,married,Prof_specialty,White,>50K
64,10,1,40,1,0,0,0,Male,,private,married,Other_service,White,<50K
26,9,1,45,1,0,0,0,Male,hs_grad,private,married,Craft_repair,White,<50K
53,13,1,40,1,0,1,0,Male,bachelors,private,married,Exec_managerial,White,>50K
50,13,1,40,0,0,0,0,Male,bachelors,private,married,Craft_repair,White,<50K
30,9,0,20,1,0,0,0,Female,hs_grad,unknown,married,unknown,White,<50K
46,9,0,44,1,0,0,0,Female,hs_grad,private,separated,Adm_clerical,White,<50K
45,9,1,50,1,0,1,0,Male,hs_grad,self_emp,married,Sales,White,>50K
44,9,0,40,1,0,0,0,Female,hs_grad,government,single,Adm_clerical,White,<50K
59,10,1,48,1,1,1,0,Male,,self_emp,married,Exec_managerial,White,>50K
65,16,1,40,1,1,1,0,Male,doctorate,self_emp,married,Exec_managerial,White,>50K
23,9,0,40,1,0,0,0,Female,hs_grad,private,single,Machine_op_inspct,Black,<50K
33,10,0,38,1,0,0,0,Female,,private,separated,Adm_clerical,Black,<50K
34,9,0,35,1,0,0,0,Female,hs_grad,private,separated,Sales,White,<50K
38,11,0,40,1,0,0,0,Female,assoc,private,separated,Adm_clerical,White,<50K
62,13,1,35,1,0,1,0,Male,bachelors,private,married,Exec_managerial,White,>50K
21,10,1,40,1,0,0,0,Male,,private,single,Sales,White,<50K
41,9,1,8,1,0,0,0,Male,hs_grad,private,married,Craft_repair,White,<50K
35,9,1,40,0,0,0,0,Male,hs_grad,private,single,Handlers_cleaners,White,<50K
62,10,1,45,1,0,0,0,Male,,government,separated,Other_service,White,<50K
53,9,1,40,1,0,1,0,Male,hs_grad,private,married,Craft_repair,White,>50K
69,10,1,16,1,0,0,0,Male,,government,married,Transport_moving,White,<50K
19,10,0,16,1,0,0,0,Female,,self_emp,single,Sales,White,<50K
47,13,1,40,1,0,1,0,Male,bachelors,private,married,Exec_managerial,White,>50K
52,10,1,90,1,0,1,0,Male,,self_emp,married,Sales,White,>50K
54,9,1,40,1,0,0,0,Male,hs_grad,private,married,Craft_repair,White,<50K
58,9,1,10,1,0,0,0,Male,hs_grad,unknown,married,unknown,White,<50K
30,9,1,73,1,0,1,0,Male,hs_grad,private,married,Transport_moving,White,>50K
39,9,0,25,1,0,0,0,Female,hs_grad,private,married,Adm_clerical,White,<50K
73,13,1,75,1,1,0,0,Male,bachelors,private,married,Prof_specialty,White,<50K
64,13,1,40,1,0,0,0,Male,bachelors,private,married,Sales,White,<50K
32,9,1,40,1,0,0,0,Male,hs_grad,private,single,Craft_repair,White,<50K
51,9,1,40,1,0,1,0,Male,hs_grad,private,married,Prof_specialty,White,>50K
57,13,1,40,1,0,0,0,Male,bachelors,private,single,Sales,White,<50K
25,9,1,40,1,0,0,0,Male,hs_grad,private,single,Machine_op_inspct,White,<50K
53,9,1,40,1,1,0,0,Male,hs_grad,private,married,Other_service,Black,<50K
39,10,0,25,1,0,0,0,Female,,private,single,Other_service,White,<50K
49,9,0,16,1,0,0,0,Female,hs_grad,private,separated,Adm_clerical,White,<50K
23,13,0,40,1,1,0,0,Female,bachelors,government,single,Prof_specialty,White,<50K
28,13,1,55,1,0,1,0,Male,bachelors,private,single,Prof_specialty,White,>50K
46,14,1,50,1,1,1,0,Male,masters,private,married,Prof_specialty,White,>50K
40,10,1,40,1,0,0,0,Male,,private,single,Craft_repair,Black,<50K
24,9,1,50,1,0,0,0,Male,hs_grad,private,married,Machine_op_inspct,White,<50K
20,9,1,40,1,0,0,0,Male,hs_grad,unknown,single,unknown,White,<50K
50,6,1,8,0,0,0,0,Male,not_highschool,private,married,Other_service,White,<50K
24,13,0,40,1,0,0,0,Female,bachelors,unknown,single,unknown,White,<50K
35,9,1,40,1,0,0,0,Male,hs_grad,private,married,Exec_managerial,White,<50K
33,13,0,46,1,0,0,0,Female,bachelors,government,single,Prof_specialty,White,<50K
54,13,1,40,1,0,0,0,Male,bachelors,government,separated,Exec_managerial,White,<50K
35,9,1,45,1,0,0,0,Male,hs_grad,government,married,Transport_moving,White,<50K
31,9,1,40,1,0,1,0,Male,hs_grad,government,married,Protective_serv,White,>50K
47,10,1,40,1,0,0,0,Male,,self_emp,married,Farming_fishing,White,<50K
48,9,0,20,1,0,0,0,Female,hs_grad,private,separated,Sales,White,<50K
33,11,1,55,1,1,0,0,Male,assoc,government,single,Adm_clerical,White,<50K
35,13,1,40,1,0,1,0,Male,bachelors,private,married,Exec_managerial,White,>50K
20,10,0,10,1,0,0,0,Female,,unknown,single,unknown,White,<50K
36,1,1,40,0,0,0,0,Male,not_highschool,private,single,Machine_op_inspct,Black,<50K
30,13,0,55,1,0,0,0,Female,bachelors,private,single,Exec_managerial,White,<50K
39,10,1,55,1,0,1,0,Male,,private,married,Craft_repair,White,>50K
25,10,1,40,1,0,0,0,Male,,private,single,Handlers_cleaners,Amer_Indian_Eskimo,<50K
40,9,0,35,1,0,0,0,Female,hs_grad,private,separated,Other_service,White,<50K
25,9,1,40,1,0,0,0,Male,hs_grad,self_emp,married,Exec_managerial,White,<50K
33,9,0,40,0,0,0,0,Female,hs_grad,private,married,Machine_op_inspct,White,<50K
53,10,1,40,1,0,0,0,Male,,government,separated,Handlers_cleaners,White,<50K
18,7,1,10,1,0,0,0,Male,not_highschool,private,single,Other_service,White,<50K
41,9,1,40,1,0,0,0,Male,hs_grad,private,single,Machine_op_inspct,Black,<50K
25,13,1,50,1,0,0,0,Male,bachelors,private,married,Prof_specialty,White,<50K
66,4,1,50,1,0,0,0,Male,,self_emp,separated,Farming_fishing,White,<50K
53,10,0,40,1,1,0,0,Female,,private,separated,Adm_clerical,White,<50K
27,9,1,40,1,0,0,0,Male,hs_grad,private,married,Craft_repair,White,<50K
28,9,0,40,1,0,0,0,Female,hs_grad,private,separated,Sales,Black,<50K
23,9,1,40,1,0,0,0,Male,hs_grad,private,single,Handlers_cleaners,Black,<50K
29,6,1,80,1,0,0,0,Male,not_highschool,self_emp,separated,Craft_repair,White,<50K
26,10,0,40,1,0,0,0,Female,,private,married,Exec_managerial,White,<50K
26,9,1,42,1,0,0,0,Male,hs_grad,private,single,Handlers_cleaners,White,<50K
26,5,1,35,1,0,0,0,Male,,private,single,Other_service,White,<50K
38,9,1,40,1,0,0,0,Male,hs_grad,private,married,Craft_repair,White,<50K
36,3,1,40,0,0,0,0,Male,not_highschool,private,married,Craft_repair,White,<50K
34,10,1,45,1,1,1,0,Male,,private,married,Craft_repair,White,>50K
32,9,1,40,1,0,0,0,Male,hs_grad,government,single,Adm_clerical,White,<50K
57,9,1,50,1,0,1,0,Male,hs_grad,self_emp,married,Craft_repair,White,>50K
31,10,0,40,1,0,0,0,Female,,private,separated,Adm_clerical,White,<50K
38,13,0,38,1,0,0,0,Female,bachelors,private,single,Exec_managerial,White,<50K
39,9,0,40,0,0,0,0,Female,hs_grad,private,separated,Other_service,Other,<50K
35,9,1,40,1,1,0,0,Male,hs_grad,private,married,Craft_repair,White,<50K
18,7,0,20,1,0,0,0,Female,not_highschool,private,single,Other_service,White,<50K
75,10,1,8,1,0,0,0,Male,,unknown,married,unknown,White,<50K
28,9,1,40,1,0,0,0,Male,hs_grad,private,single,Other_service,Black,<50K
41,14,0,55,1,0,0,0,Female,masters,self_emp,single,Exec_managerial,White,<50K
39,5,1,40,1,0,1,0,Male,,government,married,Machine_op_inspct,White,>50K
31,10,1,40,1,0,0,0,Male,,government,single,Tech_support,White,<50K
38,9,0,38,1,0,0,0,Female,hs_grad,government,separated,Adm_clerical,White,<50K
43,10,0,38,0,0,0,0,Female,,government,separated,Exec_managerial,Black,<50K
27,9,1,40,1,0,0,0,Male,hs_grad,private,married,Craft_repair,White,<50K
42,14,1,55,0,1,1,0,Male,masters,private,married,Prof_specialty,Asian_Pac_Islander,>50K
46,13,0,36,1,0,0,0,Female,bachelors,private,separated,Prof_specialty,Black,<50K
20,9,0,40,1,0,0,0,Female,hs_grad,private,single,Adm_clerical,White,<50K
42,10,0,20,1,0,0,0,Female,,private,separated,Prof_specialty,White,<50K
69,9,0,40,1,0,0,0,Female,hs_grad,private,separated,Exec_managerial,White,<50K
47,11,0,35,1,0,0,0,Female,assoc,government,married,Adm_clerical,White,<50K
49,9,1,40,0,0,0,0,Male,hs_grad,government,married,Craft_repair,White,<50K
20,10,0,30,1,0,0,0,Female,,private,single,Exec_managerial,White,<50K
52,3,0,15,0,0,0,0,Female,not_highschool,private,married,Sales,White,<50K
33,3,1,59,0,0,0,0,Male,not_highschool,private,married,Other_service,White,<50K
18,7,0,6,1,0,0,0,Female,not_highschool,private,single,Other_service,White,<50K
55,9,0,55,1,0,0,0,Female,hs_grad,self_emp,separated,Farming_fishing,White,<50K
61,4,1,40,1,0,0,0,Male,,private,married,Farming_fishing,Black,<50K
61,10,1,40,1,1,1,0,Male,,government,married,Adm_clerical,White,>50K
39,13,1,45,1,0,1,0,Male,bachelors,private,separated,Exec_managerial,White,>50K
30,10,1,40,1,0,0,0,Male,,private,married,Craft_repair,White,<50K
61,9,0,40,1,0,0,0,Female,hs_grad,private,separated,Adm_clerical,Black,<50K
36,12,0,15,1,0,0,0,Female,assoc,private,married,Sales,White,<50K
34,10,1,50,1,0,0,0,Male,,private,married,Craft_repair,White,<50K
53,14,1,40,0,1,1,0,Male,masters,private,married,Prof_specialty,Asian_Pac_Islander,>50K
38,11,0,36,1,0,1,0,Female,assoc,private,married,Tech_support,White,>50K
46,13,1,50,1,1,1,0,Male,bachelors,private,married,Exec_managerial,White,>50K
27,9,1,40,1,0,0,0,Male,hs_grad,government,married,Handlers_cleaners,White,<50K
32,7,0,40,0,0,0,0,Female,not_highschool,self_emp,separated,Handlers_cleaners,White,<50K
60,13,0,60,1,0,1,0,Female,bachelors,government,separated,Prof_specialty,White,>50K
23,13,1,40,1,0,0,0,Male,bachelors,private,single,Exec_managerial,White,<50K
29,13,0,50,1,1,1,0,Female,bachelors,private,single,Prof_specialty,White,>50K
22,9,1,50,1,0,0,0,Male,hs_grad,private,single,Craft_repair,White,<50K
25,9,1,35,1,0,0,0,Male,hs_grad,private,single,Sales,White,<50K
29,13,1,48,1,0,0,0,Male,bachelors,private,married,Machine_op_inspct,White,<50K
90,9,1,30,1,0,0,0,Male,hs_grad,government,married,Craft_repair,White,<50K
37,9,0,40,1,0,0,0,Female,hs_grad,government,separated,Adm_clerical,White,<50K
32,9,1,38,1,0,0,0,Male,hs_grad,private,single,Craft_repair,Black,<50K
18,9,1,40,0,0,0,0,Male,hs_grad,private,married,Other_service,Black,<50K
35,10,0,65,1,0,0,0,Female,,private,single,Other_service,White,<50K
50,5,1,40,1,1,0,0,Male,,private,married,Craft_repair,White,<50K
54,9,1,40,1,1,1,0,Male,hs_grad,private,married,Craft_repair,White,>50K
43,13,1,45,1,0,1,0,Male,bachelors,private,married,Exec_managerial,White,>50K
28,9,1,65,1,0,1,0,Male,hs_grad,self_emp,single,Exec_managerial,White,>50K
51,5,1,40,0,0,0,0,Male,,private,married,Farming_fishing,White,<50K
31,10,1,42,0,0,0,0,Male,,private,single,Craft_repair,White,<50K
69,9,0,40,1,1,0,0,Female,hs_grad,private,separated,Transport_moving,Black,<50K
57,13,1,40,1,0,1,0,Male,bachelors,private,married,Exec_managerial,White,>50K
71,10,0,14,0,0,0,0,Female,,unknown,separated,unknown,White,<50K
28,6,0,40,1,0,0,0,Female,not_highschool,private,separated,Machine_op_inspct,White,<50K
28,6,1,80,1,0,0,0,Male,not_highschool,unknown,separated,unknown,White,<50K
25,9,1,95,1,0,0,0,Male,hs_grad,private,single,Handlers_cleaners,White,<50K
49,12,1,30,0,0,0,0,Male,assoc,self_emp,married,Craft_repair,White,<50K
52,5,1,40,1,0,0,0,Male,,private,married,Handlers_cleaners,White,<50K
23,13,1,40,0,0,0,0,Male,bachelors,private,single,Prof_specialty,White,<50K
32,3,1,40,0,0,0,0,Male,not_highschool,private,married,Craft_repair,White,<50K
